event_id,kickoff_time,snapshot_time,horizon_hours,label,label_str,odds_home,odds_draw,odds_away,implied_home,implied_draw,implied_away,no_vig_home,no_vig_draw,no_vig_away,market_overround,line_dispersion_home,line_dispersion_draw,line_dispersion_away,book_count,elo_home,elo_away,elo_diff,form_pts_home_l5,form_pts_away_l5,form_gf_home_l5,form_gf_away_l5,form_ga_home_l5,form_ga_away_l5,rest_days_home,rest_days_away,league,home_team,away_team
Freiburg_Leverkusen_20211219,2021-12-19,2021-12-19,0,0,H,2.78,3.75,2.67,0.3597122302158274,0.26666666666666666,0.37453183520599254,0.35938492683084416,0.26642402575726576,0.3741910474118902,1.0009107320884865,0.0389711431702997,0.09513148795220228,0.0860232526704262,4,1524.5672738632293,1529.4166862696086,-4.849412406379315,0.8,2.0,1.6,3.0,1.2,1.8,4.0,4.0,Bundesliga,Freiburg,Leverkusen
Levante_Valencia_20211220,2021-12-20,2021-12-20,0,2,A,2.84,3.45,2.78,0.35211267605633806,0.2898550724637681,0.3597122302158274,0.35152212635884506,0.2893689387997449,0.35910893484141004,1.0016799787359336,0.06264982043070827,0.09656603957913983,0.02738612787525821,4,1425.6627455046603,1517.7142105753883,-92.051465070728,0.4,1.8,1.0,1.6,1.8,1.2,9.0,9.0,LaLiga,Levante,Valencia
Fulham_Sheffield United_20211220,2021-12-20,2021-12-20,0,2,A,1.82,4.0,5.0,0.5494505494505494,0.25,0.2,0.5497526113249037,0.25013743815283124,0.200109950522265,0.9994505494505495,0.025860201081971523,0.14359230480774374,0.25144581921360326,4,1576.6144786884502,1508.4654872727328,68.14899141571732,1.4,2.0,1.4,1.4,0.8,1.0,9.0,16.0,Championship,Fulham,Sheffield United
Sevilla_Barcelona_20211221,2021-12-21,2021-12-21,0,1,D,2.64,3.38,3.05,0.3787878787878788,0.2958579881656805,0.3278688524590164,0.3778377229312202,0.29511585459716605,0.3270464224716136,1.0025147194125759,0.05408326913195988,0.06873863542433752,0.054313902456001026,4,1576.5216920857854,1515.6631098698042,60.85858221598119,2.0,2.0,1.4,1.8,1.0,1.2,3.0,3.0,LaLiga,Sevilla,Barcelona
Juventus_Cagliari_20211221,2021-12-21,2021-12-21,0,0,H,1.23,7.25,21.0,0.8130081300813008,0.13793103448275862,0.047619047619047616,0.8141820077808526,0.1381301889062688,0.04768780331287851,0.9985582121831071,0.018708286933869722,0.3009152704666215,1.761214069896104,4,1540.904353624239,1422.2144679827304,118.68988564150868,2.0,0.6,1.4,0.4,0.4,2.0,3.0,3.0,SerieA,Juventus,Cagliari
Villarreal_Alaves_20211221,2021-12-21,2021-12-21,0,0,H,1.46,5.5,9.6,0.684931506849315,0.18181818181818182,0.10416666666666667,0.7054485209630442,0.18726451647382628,0.10728696256312964,0.9709163553341634,0.04763139720814408,0.20620075169601107,0.3573513677041128,4,1504.6658660232963,1450.1154790275395,54.55038699575675,1.4,0.4,1.4,1.0,1.2,1.8,3.0,3.0,LaLiga,Villarreal,Alaves
Genoa_Atalanta_20211221,2021-12-21,2021-12-21,0,1,D,8.2,5.5,1.44,0.12195121951219513,0.18181818181818182,0.6944444444444444,0.12216943296106622,0.18214351823286237,0.6956870488060715,0.9982138457748213,0.3011228984982709,0.21370248009791548,0.03082207001484482,4,1426.1721104024243,1568.2730311013668,-142.10092069894245,0.2,2.4,0.4,2.2,2.2,1.4,4.0,3.0,SerieA,Genoa,Atalanta
Roma_Sampdoria_20211222,2021-12-22,2021-12-22,0,1,D,1.62,4.5,6.0,0.6172839506172839,0.2222222222222222,0.16666666666666666,0.6134969325153373,0.22085889570552145,0.1656441717791411,1.0061728395061729,0.026925824035672542,0.07885905147793743,0.18471261462065874,4,1526.222521101478,1461.8425753968243,64.37994570465366,1.8,1.4,1.4,1.8,1.0,1.8,4.0,3.0,SerieA,Roma,Sampdoria
Sassuolo_Bologna_20211222,2021-12-22,2021-12-22,0,2,A,2.08,3.79,3.75,0.4807692307692307,0.2638522427440633,0.26666666666666666,0.47540281712754673,0.26090708697237397,0.2636900959000793,1.0112881401799607,0.0303108891324554,0.07395099728874513,0.07758060324591454,4,1504.383749462581,1482.866514442709,21.517235019871805,1.8,1.2,2.2,1.0,1.6,1.4,3.0,4.0,SerieA,Sassuolo,Bologna
Troyes_Brest_20211222,2021-12-22,2021-12-22,0,1,D,2.6,3.62,3.0,0.3846153846153846,0.27624309392265195,0.3333333333333333,0.3868623539469935,0.2778569392989456,0.335280706754061,0.9941918118713697,0.050000000000000044,0.11521718621802923,0.07921489758877437,4,1449.7459214185476,1508.988790299168,-59.242868880620335,0.6,2.4,0.8,1.8,1.2,1.2,10.0,11.0,Ligue1,Troyes,Brest
Monaco_Rennes_20211222,2021-12-22,2021-12-22,0,0,H,2.32,3.64,3.4,0.4310344827586207,0.2747252747252747,0.29411764705882354,0.43108733210722844,0.2747589589254862,0.29415370896728527,0.999877404542719,0.04602988159880479,0.07017834423809095,0.07428828979051805,4,1510.5019378938398,1530.1085033067263,-19.60656541288654,1.6,1.8,2.0,2.2,1.2,0.8,10.0,10.0,Ligue1,Monaco,Rennes
Nice_Lens_20211222,2021-12-22,2021-12-22,0,0,H,2.17,3.55,3.75,0.4608294930875576,0.28169014084507044,0.26666666666666666,0.4566347093830929,0.2791260054538906,0.2642392851630164,1.0091863005992947,0.02738612787525829,0.036400549446402475,0.11321991874224256,4,1528.5965434257498,1510.3546150038462,18.241928421903594,1.4,0.6,0.8,1.4,1.2,2.4,10.0,12.0,Ligue1,Nice,Lens
Lorient_Paris SG_20211222,2021-12-22,2021-12-22,0,1,D,8.5,5.5,1.4,0.11764705882352941,0.18181818181818182,0.7142857142857143,0.11605124340617935,0.17935192162773173,0.7045968349660889,1.0137509549274255,0.3930330774883966,0.14306903927824488,0.010000000000000009,4,1443.3335089062841,1601.7711873334865,-158.4376784272024,0.0,2.2,0.2,1.8,2.0,0.6,10.0,10.0,Ligue1,Lorient,Paris SG
Marseille_Reims_20211222,2021-12-22,2021-12-22,0,1,D,1.74,3.92,6.1,0.5747126436781609,0.25510204081632654,0.1639344262295082,0.5783277061344531,0.2567066858862113,0.1649656079793358,0.9937491107239955,0.030000000000000027,0.12794041581923982,0.23436083290515902,4,1547.2941305011461,1490.4636900599478,56.830440441198334,2.0,2.0,1.0,1.4,0.4,0.8,10.0,11.0,Ligue1,Marseille,Reims
Lyon_Metz_20211222,2021-12-22,2021-12-22,0,1,D,1.4,5.7,9.0,0.7142857142857143,0.17543859649122806,0.1111111111111111,0.7136894824707846,0.17529215358931552,0.11101836393989982,1.0008354218880535,0.018708286933869635,0.18041618552668712,0.38791107228332644,4,1512.136824010212,1454.306123566077,57.83070044413489,1.0,1.4,1.0,1.8,1.6,2.2,10.0,10.0,Ligue1,Lyon,Metz
Bordeaux_Lille_20211222,2021-12-22,2021-12-22,0,2,A,4.55,4.1,1.87,0.21978021978021978,0.24390243902439027,0.53475935828877,0.22012316791317957,0.24428302780608954,0.5355938042807309,0.99844201709338,0.09937303457175886,0.12835497652993427,0.042646805273079985,4,1470.3363463493454,1512.1180111811077,-41.78166483176233,1.0,1.8,2.0,1.4,2.6,1.0,10.0,10.0,Ligue1,Bordeaux,Lille
Montpellier_Angers_20211222,2021-12-22,2021-12-22,0,0,H,2.27,3.47,3.67,0.44052863436123346,0.2881844380403458,0.2724795640326976,0.44000386971498856,0.28784114819971873,0.27215498208529265,1.001192636434277,0.02680951323690899,0.06946221994724917,0.12316147936753606,4,1523.2801357283856,1500.8022626810355,22.47787304735016,1.8,1.4,1.6,1.2,0.8,1.4,11.0,10.0,Ligue1,Montpellier,Angers
Empoli_Milan_20211222,2021-12-22,2021-12-22,0,2,A,4.8,4.25,1.82,0.20833333333333334,0.23529411764705882,0.5494505494505494,0.20978546825418354,0.23693417591060728,0.5532803558352092,0.9930780004309415,0.15580436450882884,0.12871965661856002,0.027726341266023566,4,1513.1152147690157,1562.9270465946713,-49.811831825655645,2.2,1.4,1.8,1.4,1.0,1.0,3.0,3.0,SerieA,Empoli,Milan
Verona_Fiorentina_20211222,2021-12-22,2021-12-22,0,1,D,3.04,3.6,2.54,0.32894736842105265,0.2777777777777778,0.39370078740157477,0.32880731833611415,0.2776595132616075,0.39353316840227826,1.0004259336004053,0.06595452979136456,0.056291651245988505,0.0626498204307083,4,1494.420350014597,1524.5473898004068,-30.127039785809757,0.8,2.0,1.2,2.6,1.8,1.4,3.0,3.0,SerieA,Verona,Fiorentina
Venezia_Lazio_20211222,2021-12-22,2021-12-22,0,2,A,4.65,3.85,1.96,0.2150537634408602,0.2597402597402597,0.5102040816326531,0.2183291139240506,0.26369620253164555,0.5179746835443038,0.984998104813773,0.20303940504246965,0.10034316120194743,0.043874821936960566,4,1465.078263810114,1513.574333804018,-48.4960699939038,0.4,1.4,1.0,2.2,2.4,2.4,3.0,5.0,SerieA,Venezia,Lazio
Ath Bilbao_Real Madrid_20211222,2021-12-22,2021-12-22,0,2,A,3.59,3.62,2.23,0.2785515320334262,0.27624309392265195,0.4484304932735426,0.2776560581410947,0.2753550410846768,0.44698890077422865,1.0032251192296207,0.08584142356694693,0.05612486080160907,0.04710360920354189,4,1505.9369927021744,1599.1704628368054,-93.23347013463103,1.0,2.6,1.0,1.4,1.2,0.2,3.0,3.0,LaLiga,Ath Bilbao,Real Madrid
Napoli_Spezia_20211222,2021-12-22,2021-12-22,0,2,A,1.28,6.7,15.0,0.78125,0.14925373134328357,0.06666666666666667,0.7834668994979576,0.14967725841155008,0.06685584209049238,0.9971703980099502,0.021213203435596444,0.1522128443988879,1.1944978024257726,4,1567.2088823795218,1434.9373989097396,132.2714834697822,1.4,0.4,1.8,0.6,1.2,1.6,3.0,3.0,SerieA,Napoli,Spezia
Inter_Torino_20211222,2021-12-22,2021-12-22,0,0,H,1.38,5.8,11.0,0.7246376811594204,0.1724137931034483,0.09090909090909091,0.7334682240412029,0.1745148533063552,0.09201692265244182,0.9879605651719596,0.028613807855648935,0.1475423667967949,0.5751249864159962,4,1603.7276518128085,1497.7985880447527,105.92906376805581,3.0,1.6,3.2,1.2,0.0,1.0,5.0,3.0,SerieA,Inter,Torino
Granada_Ath Madrid_20211222,2021-12-22,2021-12-22,0,0,H,6.9,4.02,1.66,0.14492753623188406,0.24875621890547267,0.6024096385542169,0.1454959315559509,0.24973182281991577,0.6047722456241333,0.9960933936915737,0.3723153904957462,0.11903255857117391,0.02061552812808823,4,1488.9407520094774,1530.8250033716888,-41.884251362211444,1.6,1.2,2.0,1.4,1.8,1.4,3.0,4.0,LaLiga,Granada,Ath Madrid
St Etienne_Nantes_20211222,2021-12-22,2021-12-22,0,2,A,2.75,3.5,2.89,0.36363636363636365,0.2857142857142857,0.3460207612456747,0.3653273137697517,0.2870428893905192,0.3476297968397291,0.9953714105963241,0.0660965203320114,0.09522998477370456,0.038971143170299816,4,1435.826743147472,1502.9220260232041,-67.09528287573221,0.6,1.4,0.4,1.2,2.2,1.4,11.0,12.0,Ligue1,St Etienne,Nantes
Brighton_Brentford_20211226,2021-12-26,2021-12-26,0,0,H,2.02,3.6,4.36,0.49504950495049505,0.2777777777777778,0.2293577981651376,0.4939701402351519,0.2771721342430575,0.22885772552179054,1.0021850808934105,0.04272001872658769,0.07365459931328122,0.07778174593052023,4,1492.9891013366691,1486.660123233741,6.328978102928204,0.6,1.6,0.4,1.6,1.0,1.6,11.0,16.0,EPL,Brighton,Brentford
Aston Villa_Chelsea_20211226,2021-12-26,2021-12-26,0,2,A,5.8,3.95,1.75,0.1724137931034483,0.2531645569620253,0.5714285714285714,0.1729313903308525,0.2539245731440365,0.573144036525111,0.9970069214940449,0.21194043974664203,0.07462405778299658,0.03561951712193755,4,1492.5728285173357,1565.89727747818,-73.32444896084439,1.8,1.6,1.4,1.6,1.0,1.4,12.0,7.0,EPL,Aston Villa,Chelsea
Man City_Leicester_20211226,2021-12-26,2021-12-26,0,0,H,1.22,8.4,18.0,0.819672131147541,0.11904761904761904,0.05555555555555555,0.82439152054436,0.11973305417429991,0.05587542528133996,0.9942753057507157,0.016393596310755015,0.32081926376076625,1.912503267971064,4,1599.4694783317693,1498.6668856315753,100.80259270019405,3.0,1.4,3.4,2.2,0.4,1.8,7.0,14.0,EPL,Man City,Leicester
Huddersfield_Blackpool_20211226,2021-12-26,2021-12-26,0,0,H,2.25,3.4,3.58,0.4444444444444444,0.29411764705882354,0.27932960893854747,0.4366323492484844,0.2889478781791441,0.27441977257237143,1.0178917004418155,0.04153311931459042,0.041231056256176644,0.06417748826496723,4,1503.7303774854556,1488.0436859815998,15.686691503855855,1.0,0.8,1.2,0.6,1.4,1.2,8.0,8.0,Championship,Huddersfield,Blackpool
Middlesbrough_Nott'm Forest_20211226,2021-12-26,2021-12-26,0,0,H,2.15,3.46,3.81,0.46511627906976744,0.28901734104046245,0.26246719160104987,0.45752105812980903,0.28429776733499695,0.25818117453519407,1.0166008117112797,0.020463381929681054,0.1077903056865504,0.07292976072907419,4,1508.7550654482225,1526.2881121490059,-17.533046700783416,2.0,2.2,1.0,1.6,0.6,0.4,8.0,8.0,Championship,Middlesbrough,Nott'm Forest
West Ham_Southampton_20211226,2021-12-26,2021-12-26,0,2,A,1.92,4.04,4.4,0.5208333333333334,0.24752475247524752,0.22727272727272727,0.5231189377530842,0.24861098031829737,0.2282700819286185,0.9956308130813082,0.04264680527307991,0.1029563014098701,0.08645808232895309,4,1528.0021484634892,1476.210319288752,51.79182917473713,1.0,0.6,1.0,1.0,1.4,2.4,11.0,11.0,EPL,West Ham,Southampton
Tottenham_Crystal Palace_20211226,2021-12-26,2021-12-26,0,0,H,1.76,4.02,5.4,0.5681818181818182,0.24875621890547267,0.18518518518518517,0.5669779978687395,0.24822917319626403,0.18479282893499652,1.002123222272476,0.021794494717703387,0.07968688725254602,0.2450892694509494,4,1518.150597620315,1488.6880601447144,29.462537475600584,2.2,0.8,1.8,1.2,0.6,1.4,7.0,11.0,EPL,Tottenham,Crystal Palace
Norwich_Arsenal_20211226,2021-12-26,2021-12-26,0,2,A,8.3,5.0,1.46,0.12048192771084336,0.2,0.684931506849315,0.11983321842476771,0.19892314258511443,0.6812436389901179,1.0054134345601584,0.2016649448962314,0.09908960591303216,0.021794494717703387,4,1425.2981488894966,1534.8397589032954,-109.54161001379885,0.4,1.8,0.2,2.4,1.4,1.2,12.0,8.0,EPL,Norwich,Arsenal
QPR_Bournemouth_20211227,2021-12-27,2021-12-27,0,2,A,3.1,3.77,2.62,0.3225806451612903,0.26525198938992045,0.38167938931297707,0.33272474938018753,0.2735932952463081,0.3936819553735043,0.9695120238641879,0.17867568385205643,0.14739402972983676,0.06571719714047455,4,1529.430868179986,1554.5081445672167,-25.077276387230768,2.0,0.6,1.2,0.8,0.8,1.4,22.0,9.0,Championship,QPR,Bournemouth
Derby_West Brom_20211227,2021-12-27,2021-12-27,0,0,H,5.0,3.8,1.85,0.2,0.2631578947368421,0.5405405405405405,0.19926303854875285,0.26218820861678005,0.5385487528344671,1.0036984352773826,0.16931848688197046,0.11747340124470722,0.03344772040064916,4,1487.0313382218633,1548.2487160168769,-61.21737779501359,1.4,1.8,1.0,0.6,1.0,0.2,16.0,10.0,Championship,Derby,West Brom
Newcastle_Man United_20211227,2021-12-27,2021-12-27,0,1,D,7.2,4.84,1.52,0.1388888888888889,0.2066115702479339,0.6578947368421053,0.13841892949605636,0.20591245710157144,0.6556686134023723,1.003395195978928,0.2657066051117285,0.14737282653189493,0.02861380785564902,4,1431.103674568507,1526.1349966760645,-95.03132210755757,0.8,2.0,0.6,1.4,2.4,1.4,8.0,16.0,EPL,Newcastle,Man United
Southampton_Tottenham_20211228,2021-12-28,2021-12-28,0,1,D,3.96,3.67,2.11,0.25252525252525254,0.2724795640326976,0.47393364928909953,0.2527936015669632,0.27276911776707746,0.4744372806659593,0.9989384658470497,0.0908295106229247,0.0696419413859206,0.040620192023179784,4,1490.320968504905,1524.5877575278514,-34.26678902294634,1.2,2.6,1.6,2.4,2.0,0.6,2.0,2.0,EPL,Southampton,Tottenham
Leicester_Liverpool_20211228,2021-12-28,2021-12-28,0,0,H,8.6,6.4,1.4,0.11627906976744186,0.15625,0.7142857142857143,0.11783271962125197,0.15833771699105734,0.7238295633876907,0.9868147840531561,0.35156791662493886,0.332565782966318,0.025860201081971426,4,1493.8786701788613,1589.9541561828337,-96.0754860039724,1.4,2.6,2.8,2.2,2.4,0.8,2.0,9.0,EPL,Leicester,Liverpool
Watford_West Ham_20211228,2021-12-28,2021-12-28,0,2,A,3.45,3.75,2.26,0.2898550724637681,0.26666666666666666,0.4424778761061947,0.2901453294304935,0.266933703076054,0.4429209674934525,0.9989996152366295,0.06284902544988279,0.06832825184358221,0.06164414002968971,4,1440.5032575090709,1513.8914992473362,-73.38824173826538,0.6,1.0,1.8,1.2,2.4,1.6,18.0,2.0,EPL,Watford,West Ham
Crystal Palace_Norwich_20211228,2021-12-28,2021-12-28,0,0,H,1.74,3.92,6.09,0.5747126436781609,0.25510204081632654,0.16420361247947454,0.5781710914454278,0.25663716814159293,0.16519174041297935,0.9940182969739619,0.03240370349203933,0.07297259759663205,0.22388613177238112,4,1482.250900237178,1415.5727094793933,66.6781907577847,0.8,0.2,1.0,0.2,1.6,2.4,2.0,2.0,EPL,Crystal Palace,Norwich
Chelsea_Brighton_20211229,2021-12-29,2021-12-29,0,1,D,1.47,4.81,9.17,0.6802721088435374,0.2079002079002079,0.10905125408942203,0.6821660946854464,0.20847903517413852,0.10935487014041508,0.9972235708331674,0.025495097567963948,0.1279404158192397,0.6084817170630519,4,1576.6635564280186,1500.0208041673839,76.64275226063478,1.6,1.2,1.8,0.8,1.4,0.6,3.0,3.0,EPL,Chelsea,Brighton
Brentford_Man City_20211229,2021-12-29,2021-12-29,0,2,A,21.0,8.7,1.19,0.047619047619047616,0.1149425287356322,0.8403361344537815,0.047481460078975246,0.11461042088028509,0.8379081190407397,1.0028977108084614,1.5467445652078433,0.31995116814914093,0.01785357107135714,4,1479.6284204030262,1604.2576937844833,-124.6292733814571,1.4,3.0,1.0,4.2,1.4,0.8,3.0,3.0,EPL,Brentford,Man City
Blackburn_Barnsley_20211229,2021-12-29,2021-12-29,0,0,H,1.7,4.1,6.0,0.5882352941176471,0.24390243902439027,0.16666666666666666,0.5889394302130716,0.24419439789322483,0.16686617189370362,0.998804399808704,0.021794494717703387,0.1098863048791795,0.2382619356926321,4,1559.172915249201,1409.9094918881424,149.26342336105859,3.0,0.6,2.4,0.4,0.0,1.0,11.0,12.0,Championship,Blackburn,Barnsley
Blackpool_Middlesbrough_20211229,2021-12-29,2021-12-29,0,2,A,3.55,3.5,2.3,0.28169014084507044,0.2857142857142857,0.4347826086956522,0.2810754189944134,0.285090782122905,0.4338337988826816,1.0021870352550084,0.09246621004453458,0.08011710179481038,0.03840572873934287,4,1481.255582702793,1516.425069034683,-35.169486331890084,0.6,2.6,1.0,1.2,1.8,0.2,3.0,3.0,Championship,Blackpool,Middlesbrough
Coventry_Millwall_20211229,2021-12-29,2021-12-29,0,2,A,2.08,3.5,4.1,0.4807692307692307,0.2857142857142857,0.24390243902439027,0.4758273095032827,0.282777372504808,0.2413953179919093,1.0103859555079067,0.030310889132455356,0.04387482193696059,0.13917165659716774,4,1516.9026216229533,1505.196958188552,11.705663434401458,0.8,1.0,0.8,1.4,1.0,1.4,18.0,18.0,Championship,Coventry,Millwall
Man United_Burnley_20211230,2021-12-30,2021-12-30,0,0,H,1.42,5.25,9.5,0.7042253521126761,0.19047619047619047,0.10526315789473684,0.704250211804575,0.1904829144309517,0.1052668737644733,0.9999647004836034,0.02179449471770332,0.1145371118895531,0.3706329046374595,4,1526.2779969730389,1464.589167656007,61.68882931703183,2.2,0.8,1.4,0.8,0.8,1.0,3.0,18.0,EPL,Man United,Burnley
Bournemouth_Cardiff_20211230,2021-12-30,2021-12-30,0,0,H,1.7,4.05,5.6,0.5882352941176471,0.2469135802469136,0.17857142857142858,0.5802737623129078,0.24357170269924527,0.17615453498784703,1.0137203029359891,0.03391164991562629,0.06977642868476432,0.11191514642799683,4,1566.6317772570758,1453.1230879187003,113.50868933837546,1.0,1.4,0.8,1.6,1.2,1.6,3.0,19.0,Championship,Bournemouth,Cardiff
Stoke_Derby_20211230,2021-12-30,2021-12-30,0,2,A,1.77,3.75,5.6,0.5649717514124294,0.26666666666666666,0.17857142857142858,0.5592617744577157,0.26397155754404183,0.1767666679982423,1.0102098466505247,0.04153311931459041,0.08958236433584456,0.14352700094407322,4,1520.829941496306,1495.9196978888326,24.910243607473376,1.4,1.4,0.8,0.6,0.4,0.6,19.0,3.0,Championship,Stoke,Derby
Nott'm Forest_Huddersfield_20211230,2021-12-30,2021-12-30,0,2,A,2.1,3.6,3.94,0.47619047619047616,0.2777777777777778,0.25380710659898476,0.4725164901059364,0.2756346192284629,0.2518488906656006,1.0077753605672388,0.03807886552931958,0.08166241485530541,0.08529361054615983,4,1518.6181085625453,1510.5184807642624,8.099627798282881,2.0,1.6,1.6,1.8,0.8,1.6,4.0,4.0,Championship,Nott'm Forest,Huddersfield
Bristol City_QPR_20211230,2021-12-30,2021-12-30,0,2,A,3.04,3.52,2.5,0.32894736842105265,0.2840909090909091,0.4,0.3247136615893258,0.2804345259180541,0.39485181249262014,1.0130382775119617,0.06417748826496718,0.056291651245988505,0.04153311931459042,4,1472.3529023843294,1517.307235490127,-44.95433310579756,1.4,1.8,1.2,1.0,1.4,0.8,12.0,3.0,Championship,Bristol City,QPR
Valencia_Espanol_20211231,2021-12-31,2021-12-31,0,2,A,1.9,3.95,4.72,0.5263157894736842,0.2531645569620253,0.21186440677966104,0.5309109548082126,0.25537488965458327,0.21371415553720424,0.9913447532153704,0.04062019202317974,0.07088723439378927,0.2133512362279627,4,1527.942947895982,1491.1646431081895,36.77830478779242,2.2,1.2,1.8,1.2,1.2,1.6,11.0,14.0,LaLiga,Valencia,Espanol
Blackpool_Hull_20220101,2022-01-01,2022-01-01,0,0,H,2.23,3.6,3.65,0.4484304932735426,0.2777777777777778,0.273972602739726,0.44834939861810114,0.2777275441439904,0.27392305723790833,1.0001808737910465,0.05539629951540082,0.06964194138592057,0.13124404748406687,4,1469.4109698897544,1462.0328722833908,7.3780976063635535,0.6,1.6,1.2,1.4,2.0,1.2,3.0,14.0,Championship,Blackpool,Hull
Arsenal_Man City_20220101,2022-01-01,2022-01-01,0,2,A,6.27,4.9,1.59,0.1594896331738437,0.2040816326530612,0.6289308176100629,0.1606945071808231,0.20562337959668586,0.633682113222491,0.9925020834369678,0.18887826767524085,0.12786711852544425,0.032691742076555085,4,1544.5651983133987,1613.5499913679298,-68.98479305453111,2.4,3.0,3.0,3.8,0.6,0.6,6.0,3.0,EPL,Arsenal,Man City
Watford_Tottenham_20220101,2022-01-01,2022-01-01,0,2,A,5.6,4.35,1.66,0.17857142857142858,0.2298850574712644,0.6024096385542169,0.17665190694033317,0.22741394916456686,0.5959341438950999,1.01086612459691,0.21788758569500916,0.0683282518435821,0.019202864369671443,4,1429.738803907326,1526.4574559259836,-96.71865201865762,0.0,2.2,1.2,2.2,3.0,0.6,4.0,4.0,EPL,Watford,Tottenham
Crystal Palace_West Ham_20220101,2022-01-01,2022-01-01,0,2,A,3.29,3.66,2.42,0.303951367781155,0.27322404371584696,0.4132231404958678,0.3068980332912919,0.2758728222755055,0.41722914443320264,0.9903985519928697,0.08525696452489971,0.10497023387608513,0.04918078893226501,4,1487.7905594727483,1524.6559528490811,-36.865393376332804,1.4,1.4,1.6,1.8,1.4,1.6,4.0,4.0,EPL,Crystal Palace,West Ham
Everton_Brighton_20220102,2022-01-02,2022-01-02,0,2,A,2.91,3.33,2.9,0.3436426116838488,0.3003003003003003,0.3448275862068966,0.3475453730795392,0.30371082151995765,0.34874380540050315,0.9887704981910457,0.06495190528383299,0.09038113741262609,0.10136567466356637,4,1474.5688971586528,1504.707926360937,-30.13902920228429,0.8,1.2,1.0,1.0,2.0,0.8,17.0,4.0,EPL,Everton,Brighton
Mallorca_Barcelona_20220102,2022-01-02,2022-01-02,0,2,A,3.81,3.52,2.21,0.26246719160104987,0.2840909090909091,0.45248868778280543,0.2627176170615153,0.2843619661944243,0.45292041674406036,0.9990467884747645,0.1514100392972673,0.07762087348130009,0.026925824035672483,4,1481.7259710266733,1519.9882754426046,-38.26230441593134,1.0,1.6,0.8,1.8,1.6,1.4,14.0,12.0,LaLiga,Mallorca,Barcelona
Betis_Celta_20220102,2022-01-02,2022-01-02,0,2,A,1.82,4.0,4.9,0.5494505494505494,0.25,0.2040816326530612,0.5475166210402816,0.24912006257332817,0.20336331638639032,1.0035321821036105,0.03640054944640263,0.11188722000300125,0.11926860441876572,4,1541.6641245145072,1475.9864282147305,65.6776962997767,2.4,1.6,2.6,1.4,0.8,1.0,14.0,16.0,LaLiga,Betis,Celta
Elche_Granada_20220102,2022-01-02,2022-01-02,0,1,D,2.61,3.25,3.24,0.3831417624521073,0.3076923076923077,0.30864197530864196,0.38334261655909047,0.30785360899053116,0.30880377445037843,0.9994760454530569,0.046368092477478536,0.06533567172685993,0.09010410645470061,4,1454.9364693045454,1497.2834741201682,-42.34700481562277,0.8,2.2,1.4,2.2,2.0,1.2,15.0,11.0,LaLiga,Elche,Granada
Getafe_Real Madrid_20220102,2022-01-02,2022-01-02,0,0,H,7.0,3.86,1.72,0.14285714285714285,0.2590673575129534,0.5813953488372093,0.14528044254604017,0.2634619424410055,0.5912576150129543,0.9833198492073056,0.6107986574968876,0.059581876439064846,0.025495097567963948,4,1459.3106088940774,1609.365194601801,-150.05458570772362,1.8,2.6,1.2,1.4,0.2,0.2,14.0,11.0,LaLiga,Getafe,Real Madrid
Bristol City_Millwall_20220102,2022-01-02,2022-01-02,0,0,H,3.16,3.3,2.54,0.3164556962025316,0.30303030303030304,0.39370078740157477,0.31233697515315023,0.2990863156011984,0.38857670924565146,1.0131867866344093,0.10977249200050077,0.050249378105604384,0.038324274291889705,4,1460.78168536096,1518.3057173726288,-57.52403201166885,0.8,1.4,1.2,1.4,1.8,1.2,3.0,4.0,Championship,Bristol City,Millwall
Alaves_Sociedad_20220102,2022-01-02,2022-01-02,0,1,D,3.65,3.25,2.44,0.273972602739726,0.3076923076923077,0.4098360655737705,0.2763210620764151,0.3103298081781278,0.41334912974545707,0.9915009760058042,0.08613216588476108,0.055226805085936276,0.07365459931328117,4,1444.2918937231277,1516.9074756473558,-72.61558192422808,0.2,0.2,1.0,0.2,2.4,2.0,12.0,15.0,LaLiga,Alaves,Sociedad
Birmingham_QPR_20220102,2022-01-02,2022-01-02,0,2,A,2.7,3.34,2.91,0.37037037037037035,0.29940119760479045,0.3436426116838488,0.36546791805793705,0.2954381373522246,0.3390939445898385,1.0134141796590095,0.04092676385936229,0.08870597499605076,0.06905613658466568,4,1476.0149424935346,1528.8784525134963,-52.86351001996172,1.0,1.8,0.8,1.0,1.8,1.0,15.0,3.0,Championship,Birmingham,QPR
West Brom_Cardiff_20220102,2022-01-02,2022-01-02,0,1,D,1.6,4.2,7.01,0.625,0.23809523809523808,0.14265335235378032,0.6214276668495926,0.23673434927603526,0.14183798387437208,1.0057485904490184,0.019202864369671536,0.14309088021254193,0.3229067202769246,4,1539.3603563499075,1448.596149952023,90.76420639788444,1.6,0.8,0.6,1.2,0.4,2.0,6.0,3.0,Championship,West Brom,Cardiff
Brentford_Aston Villa_20220102,2022-01-02,2022-01-02,0,0,H,3.12,3.48,2.58,0.3205128205128205,0.28735632183908044,0.38759689922480617,0.3219726310353731,0.2886651174799897,0.3893622514846372,0.9954660415767072,0.05356071321407139,0.07660776723022286,0.06609652033201147,4,1470.3361228195797,1481.806549567497,-11.470426747917372,0.8,1.2,0.8,1.2,1.6,1.4,4.0,7.0,EPL,Brentford,Aston Villa
