odds_home,odds_draw,odds_away,implied_home,implied_draw,implied_away,no_vig_home,no_vig_draw,no_vig_away,market_overround,line_dispersion_home,line_dispersion_draw,line_dispersion_away,book_count,elo_home,elo_away,elo_diff,form_pts_home_l5,form_pts_away_l5,form_gf_home_l5,form_gf_away_l5,form_ga_home_l5,form_ga_away_l5,rest_days_home,rest_days_away,league,home_team,away_team,label,kickoff_time
2.2,3.48,3.57,0.45454545454545453,0.28735632183908044,0.2801120448179272,0.4447547040123721,0.2811667669043732,0.27407852908325453,1.0220138212024623,0.03418698582794342,0.09120718173477349,0.08631338250816033,4.0,1516.2079686331317,1590.5690093271037,-74.36104069397197,0.8,1.8,1.4,1.2,2.6,1.0,8.0,7.0,bundesliga,Leverkusen,Union Berlin,0,2022-11-06
1.72,4.06,5.1,0.5813953488372093,0.24630541871921185,0.19607843137254904,0.5678913475146183,0.24058451175496146,0.1915241407304203,1.0237791989289702,0.018708286933869726,0.061390145789043504,0.193778223750761,4.0,1573.5309704492174,1524.8981078079987,48.63286264121871,2.0,1.4,1.6,1.8,1.6,3.0,7.0,7.0,bundesliga,Freiburg,FC Koln,0,2022-11-06
3.18,3.14,2.57,0.31446540880503143,0.3184713375796178,0.38910505836575876,0.3076835089752779,0.31160304412145984,0.3807134469032622,1.022041804750408,0.07949056547792334,0.11211043662389325,0.03269174207655502,4.0,1465.0415319154497,1511.4170462853438,-46.37551436989406,1.4,1.4,1.4,1.2,1.6,1.4,6.0,7.0,seriea,Bologna,Torino,0,2022-11-06
4.22,3.71,1.93,0.23696682464454977,0.2695417789757412,0.5181347150259068,0.23126762292037426,0.263059129036113,0.5056732480435127,1.0246433186461978,0.10049875621120898,0.08842369591913687,0.021650635094610984,4.0,1434.8234521260808,1569.0751485696503,-134.25169644356947,1.0,2.6,0.6,2.4,1.4,0.4,8.0,8.0,epl,Southampton,Newcastle,2,2022-11-06
2.13,3.54,3.69,0.4694835680751174,0.2824858757062147,0.2710027100271003,0.4589407114624506,0.27614229249011857,0.26491699604743085,1.0229721538084324,0.03960744879438715,0.06557438524302006,0.12295832627357944,4.0,1479.8877119258354,1494.8396657434232,-14.951953817587764,1.4,1.0,0.8,1.4,0.6,2.0,7.0,7.0,ligue1,Reims,Nantes,0,2022-11-06
2.72,3.5,2.71,0.3676470588235294,0.2857142857142857,0.36900369003690037,0.3596044919283294,0.2794640622985874,0.3609314457730834,1.0223650345747153,0.07013380069552783,0.05722761571129804,0.06363961030678926,4.0,1583.7076680275936,1627.3578890901988,-43.65022106260517,1.6,2.6,1.4,2.6,1.0,0.8,8.0,7.0,epl,Chelsea,Arsenal,2,2022-11-06
3.33,3.76,2.19,0.3003003003003003,0.26595744680851063,0.4566210045662101,0.2935834768378381,0.26000877071010664,0.4464077524520552,1.022878751675021,0.0785413903620251,0.07790218225441431,0.054083269131959794,4.0,1609.0407728994026,1632.3042839511227,-23.263511051720116,1.8,1.2,1.4,1.0,1.2,1.2,8.0,8.0,epl,Tottenham,Liverpool,2,2022-11-06
1.95,3.56,4.34,0.5128205128205129,0.2808988764044944,0.2304147465437788,0.5007356897009924,0.2742793805946447,0.2249849297043629,1.024134135768786,0.02861380785564902,0.09522998477370462,0.07790218225441432,4.0,1492.6003076640156,1497.7574299323157,-5.1571222683001,1.4,2.0,1.2,1.0,0.8,1.0,7.0,8.0,epl,West Ham,Crystal Palace,2,2022-11-06
3.38,3.63,2.22,0.2958579881656805,0.27548209366391185,0.4504504504504504,0.2895485706894321,0.26960720907170266,0.44084422023886505,1.021790532280043,0.11510864433221338,0.0939081998549647,0.05584576975922177,4.0,1451.9753368356285,1561.0355209542317,-109.06018411860327,0.8,2.2,1.0,1.2,2.0,0.4,8.0,7.0,epl,Aston Villa,Man United,0,2022-11-06
5.6,4.1,1.66,0.17857142857142858,0.24390243902439027,0.6024096385542169,0.17423583021862682,0.23798064615227077,0.5877835236291025,1.0248835061500357,0.3506690034776383,0.06264982043070838,0.026925824035672542,4.0,1468.5926222368455,1687.0769677860712,-218.48434554922574,1.6,2.6,1.6,2.2,1.0,0.6,9.0,8.0,laliga,Vallecano,Real Madrid,0,2022-11-07
3.17,3.64,2.32,0.31545741324921134,0.2747252747252747,0.4310344827586207,0.30890335796327456,0.2690174848196649,0.4220791572170605,1.0212171707331068,0.04153311931459042,0.0864580823289528,0.049749371855330876,4.0,1494.4348993384194,1594.6118420960038,-100.17694275758436,1.8,2.0,2.4,2.4,1.0,1.0,3.0,3.0,bundesliga,Wolfsburg,Dortmund,0,2022-11-08
2.76,3.31,2.75,0.3623188405797102,0.3021148036253776,0.36363636363636365,0.35242623344342017,0.2938659831733654,0.3537077833832144,1.0280700078414515,0.04242640687119268,0.03570714214271428,0.07854139036202494,4.0,1469.9593985158142,1508.7012095427447,-38.74181102693046,1.6,1.6,1.2,1.6,0.8,1.2,3.0,3.0,championship,Birmingham,Swansea,1,2022-11-08
3.34,3.49,2.26,0.29940119760479045,0.28653295128939826,0.4424778761061947,0.2911296156855797,0.2786168814870591,0.4302535028273612,1.0284120250003834,0.12369316876852972,0.04527692569068712,0.03354101966249679,4.0,1460.073681511151,1482.1252315608167,-22.051550049665593,1.2,1.6,1.4,1.8,1.6,1.0,3.0,3.0,championship,Blackpool,Middlesbrough,2,2022-11-08
4.13,3.6,1.99,0.24213075060532688,0.2777777777777778,0.5025125628140703,0.23682096612640371,0.27168627502834647,0.49149275884524984,1.022421091197175,0.12103718436910202,0.09630680142129101,0.04023369234857774,4.0,1395.0840499749097,1530.595394627987,-135.51134465307723,0.2,0.8,0.8,0.8,1.8,1.0,3.0,4.0,seriea,Spezia,Udinese,1,2022-11-08
6.23,4.2,1.6,0.16051364365971107,0.23809523809523808,0.625,0.15681149950996406,0.23260372427311335,0.6105847762169226,1.0236088817549491,0.20104414938017956,0.12695963925594606,0.027726341266023566,4.0,1449.3115036015106,1660.7091497532151,-211.39764615170452,0.6,2.4,1.0,2.2,1.8,1.0,3.0,3.0,seriea,Cremonese,Milan,1,2022-11-08
1.25,6.83,11.79,0.8,0.14641288433382138,0.08481764206955048,0.7757722250427984,0.1419788113182281,0.08224896363897354,1.0312305264033719,0.007071067811865481,0.22945587811167514,1.254818213925826,4.0,1680.4066398283405,1451.283298541467,229.12334128687348,3.0,1.4,2.8,0.6,0.8,1.4,3.0,3.0,seriea,Napoli,Empoli,0,2022-11-08
2.11,3.34,3.9,0.47393364928909953,0.29940119760479045,0.25641025641025644,0.4602436542484029,0.29075272768387134,0.2490036180677257,1.0297451033041465,0.03041381265149114,0.06495190528383295,0.13152946437965898,4.0,1456.2965769983718,1434.6050210679423,21.69155593042956,1.2,1.4,0.6,1.6,1.4,1.4,3.0,3.0,championship,Cardiff,Hull,2,2022-11-08
1.72,3.79,5.38,0.5813953488372093,0.2638522427440633,0.1858736059479554,0.563847732187398,0.2558886805705342,0.18026358724206779,1.031121197529228,0.012990381056766592,0.051720402163943045,0.1386542462386205,4.0,1511.9163120770863,1489.8740697907358,22.04224228635053,1.4,0.8,1.0,0.2,0.8,0.8,3.0,3.0,championship,QPR,Huddersfield,2,2022-11-08
6.35,4.36,1.56,0.15748031496062992,0.2293577981651376,0.641025641025641,0.15321127369710952,0.22314027247170765,0.623648453831183,1.0278637541514084,0.29677432503503387,0.18138357147217055,0.01581138830084191,4.0,1506.2397969298397,1654.3998259536527,-148.16002902381297,2.0,2.4,1.2,2.2,0.8,0.6,3.0,3.0,laliga,Osasuna,Barcelona,2,2022-11-08
1.44,4.71,8.39,0.6944444444444444,0.21231422505307856,0.11918951132300357,0.6768806236286183,0.2069443944851827,0.1161749818861991,1.0259481808205264,0.025860201081971523,0.17867568385205634,0.4979206764134227,4.0,1522.853773964876,1492.2470435101955,30.606730454680473,0.8,1.8,0.8,1.4,1.8,1.0,4.0,3.0,laliga,Ath Bilbao,Valladolid,0,2022-11-08
3.42,3.35,2.32,0.29239766081871343,0.29850746268656714,0.4310344827586207,0.28612029421942764,0.2920989272329679,0.42178077854760454,1.0219396062639012,0.10124228365658287,0.06533567172685995,0.05760859310901452,4.0,1398.6852631975476,1476.740739492423,-78.05547629487546,0.4,1.2,1.0,1.4,2.0,1.4,3.0,4.0,laliga,Elche,Girona,2,2022-11-08
1.34,5.38,9.84,0.7462686567164178,0.1858736059479554,0.1016260162601626,0.7218916191670984,0.17980200179998365,0.09830637903291788,1.033768278924536,0.015000000000000013,0.16340134638368206,0.7550620835401549,4.0,1577.782437112982,1467.0915125629792,110.69092455000282,2.0,0.2,2.0,1.4,1.0,2.4,3.0,3.0,championship,Sheffield United,Rotherham,2,2022-11-08
1.83,3.66,4.74,0.5464480874316939,0.27322404371584696,0.21097046413502107,0.5302013422818792,0.2651006711409396,0.20469798657718122,1.030642595282562,0.021650635094610984,0.07949056547792324,0.12968712349342928,4.0,1425.948617313424,1441.4554495395457,-15.506832226121787,1.8,0.8,1.4,1.2,1.0,1.4,3.0,4.0,championship,Watford,Reading,0,2022-11-08
1.99,3.58,4.03,0.5025125628140703,0.27932960893854747,0.24813895781637715,0.48788521302749627,0.2711987636661222,0.24091602330638154,1.029981129568995,0.044158804331639274,0.058949130612758034,0.0576085931090146,4.0,1505.8316125853053,1448.5868346768084,57.24477790849687,2.0,0.2,1.4,0.8,0.8,2.0,3.0,3.0,championship,Coventry,Wigan,0,2022-11-08
1.97,3.76,3.99,0.5076142131979695,0.26595744680851063,0.2506265664160401,0.4956210625076396,0.2596738013670346,0.24470513612532582,1.0241982264225202,0.03960744879438709,0.08154753215150055,0.1415980225850629,4.0,1434.0821203136104,1419.7242008019475,14.357919511662885,1.2,0.8,1.4,1.6,2.2,2.0,4.0,3.0,bundesliga,Stuttgart,Hertha,0,2022-11-08
1.16,8.84,17.46,0.8620689655172414,0.11312217194570136,0.0572737686139748,0.8349620025273946,0.10956514965291603,0.05547284781968944,1.0324649060769175,0.011180339887498959,0.4790354892907204,1.4747944772069093,4.0,1649.649163524754,1511.9974236657604,137.65173985899355,2.6,1.8,3.6,1.0,1.2,1.2,3.0,3.0,bundesliga,Bayern Munich,Werder Bremen,0,2022-11-08
3.28,3.64,2.26,0.3048780487804878,0.2747252747252747,0.4424778761061947,0.29829141647086127,0.2687900675891277,0.4329185159400111,1.0220811996119572,0.09394147114027972,0.18055470085267789,0.02692582403567242,4.0,1426.478870386945,1508.4319926118023,-81.95312222485745,1.2,1.4,1.2,2.4,2.4,2.0,3.0,4.0,bundesliga,Bochum,M'gladbach,0,2022-11-08
2.06,3.4,4.01,0.4854368932038835,0.29411764705882354,0.24937655860349128,0.4717875606430761,0.2858477573308049,0.2423646820261189,1.0289310988661984,0.07154544010627092,0.049180788932265,0.10256095748383,4.0,1463.390643510716,1548.4656626757107,-85.07501916499473,0.6,1.6,0.6,0.6,1.6,1.0,3.0,3.0,championship,Stoke,Luton,0,2022-11-08
1.96,3.84,3.95,0.5102040816326531,0.2604166666666667,0.2531645569620253,0.49835065907926035,0.2543664822383725,0.24728285868236713,1.023785305261345,0.024874685927665518,0.1269596392559463,0.10700467279516357,4.0,1515.4507234426364,1485.4188640471373,30.03185939549917,1.8,0.8,2.2,1.2,1.6,1.6,4.0,4.0,bundesliga,Ein Frankfurt,Hoffenheim,0,2022-11-09
3.21,3.6,2.31,0.3115264797507788,0.2777777777777778,0.4329004329004329,0.30475939180052114,0.27174379102213136,0.42349681717734755,1.0222046904289894,0.09038113741262607,0.10133484099755612,0.04866980583482943,4.0,1518.932916845192,1525.4713566970752,-6.53843985188314,0.8,1.4,1.2,2.4,3.0,1.8,3.0,3.0,bundesliga,FC Koln,Leverkusen,2,2022-11-09
1.8,4.2,4.36,0.5555555555555556,0.23809523809523808,0.2293577981651376,0.5430604982206406,0.23274021352313165,0.22419928825622773,1.0230085918159313,0.03840572873934307,0.10133484099755631,0.08525696452489942,4.0,1569.5019789998123,1579.496161412024,-9.994182412211785,2.2,2.0,2.4,1.6,1.4,1.4,4.0,3.0,bundesliga,RB Leipzig,Freiburg,0,2022-11-09
2.27,3.2,3.72,0.44052863436123346,0.3125,0.26881720430107525,0.4311106604279236,0.3058191247410583,0.2630702148310179,1.0218458386623088,0.05147815070493498,0.0712390342438749,0.10099504938362087,4.0,1474.579200855489,1463.046998246532,11.53220260895705,1.2,1.4,1.6,0.8,2.0,0.6,4.0,4.0,laliga,Almeria,Getafe,0,2022-11-09
2.66,3.25,2.96,0.37593984962406013,0.3076923076923077,0.33783783783783783,0.36803807395958466,0.3012250082253832,0.33073691781503217,1.0214699951542057,0.04242640687119289,0.05147815070493492,0.08073877630977577,4.0,1531.8040840526253,1547.7796366192588,-15.975552566633496,1.0,1.4,0.8,0.8,1.2,1.0,3.0,3.0,laliga,Sevilla,Sociedad,2,2022-11-09
3.17,3.36,2.44,0.31545741324921134,0.2976190476190476,0.4098360655737705,0.30839138743022226,0.29095258873625135,0.4006560238335265,1.0229125264420293,0.04500000000000012,0.09433981132056596,0.03201562118716426,4.0,1445.5463376687528,1529.781262860589,-84.23492519183628,1.2,1.2,1.0,0.8,1.0,1.4,3.0,3.0,laliga,Espanol,Villarreal,2,2022-11-09
3.92,3.23,2.19,0.25510204081632654,0.30959752321981426,0.4566210045662101,0.24977666039314836,0.3031345228300748,0.447088816776777,1.0213205686023508,0.06538348415311016,0.1003431612019473,0.040233692348577696,4.0,1459.7916666645974,1597.0293317889632,-137.23766512436578,1.4,1.6,1.0,1.4,0.8,1.2,3.0,3.0,laliga,Mallorca,Ath Madrid,0,2022-11-09
3.52,3.77,2.11,0.2840909090909091,0.26525198938992045,0.47393364928909953,0.2776286720437801,0.2592182826509565,0.46315304530526347,1.023276547769929,0.0734846922834954,0.0645658578507248,0.027386127875258372,4.0,1431.1965947951553,1499.4719870091087,-68.27539221395341,0.0,1.4,0.4,2.0,2.6,2.0,4.0,4.0,bundesliga,Schalke 04,Mainz,0,2022-11-09
1.57,4.21,6.65,0.6369426751592356,0.23752969121140144,0.15037593984962405,0.6214994661096152,0.23177058474871634,0.14672994914166854,1.0248483062202611,0.018708286933869722,0.08870597499605104,0.3247595264191645,4.0,1581.3056212631602,1447.0147417032267,134.2908795599335,1.8,0.4,1.2,1.6,1.6,2.2,3.0,4.0,bundesliga,Union Berlin,Augsburg,1,2022-11-09
1.56,4.45,6.17,0.641025641025641,0.2247191011235955,0.1620745542949757,0.623675429370998,0.2186367797345521,0.15768779089445006,1.027819296444212,0.026809513236909045,0.11691342951089916,0.15911866640969557,4.0,1518.3521175301853,1445.1859675227,73.16615000748538,1.4,2.0,1.6,1.6,2.0,1.2,3.0,4.0,seriea,Fiorentina,Salernitana,0,2022-11-09
3.62,3.65,2.12,0.27624309392265195,0.273972602739726,0.4716981132075471,0.270319366716273,0.26809756370216664,0.4615830695815605,1.021913809869925,0.09937303457175904,0.06977642868476419,0.028613807855648928,4.0,1486.7079494256925,1570.4943215650476,-83.78637213935508,0.6,1.8,0.8,1.2,2.0,0.8,4.0,3.0,seriea,Sassuolo,Roma,1,2022-11-09
5.03,3.63,1.82,0.19880715705765406,0.27548209366391185,0.5494505494505494,0.19419696003245143,0.26909385921852086,0.5367091807490278,1.0237398001721152,0.15352117117844047,0.11583932838203087,0.024494897427831803,4.0,1463.9059055164842,1560.8104885814282,-96.90458306494406,0.4,1.4,0.6,1.4,1.4,1.4,5.0,4.0,seriea,Lecce,Atalanta,0,2022-11-09
1.32,5.77,10.64,0.7575757575757576,0.1733102253032929,0.09398496240601503,0.739191369470465,0.16910443807643222,0.0917041924531028,1.0248709452850655,0.021650635094610987,0.14618053906043724,0.5125182923564781,4.0,1627.4631199114194,1473.5102353831485,153.95288452827094,2.4,2.0,2.2,1.8,1.2,1.2,3.0,3.0,seriea,Inter,Bologna,0,2022-11-09
1.64,3.95,6.17,0.6097560975609756,0.2531645569620253,0.1620745542949757,0.5948867783139647,0.24699096618605115,0.15812225549998415,1.0249952088179766,0.029474565306378955,0.07790218225441455,0.19091883092036788,4.0,1502.948342817645,1380.80399824389,122.144344573755,1.4,0.8,1.2,0.4,1.2,1.4,3.0,3.0,seriea,Torino,Sampdoria,0,2022-11-09
1.15,9.0,22.56,0.8695652173913044,0.1111111111111111,0.044326241134751775,0.8483541828574294,0.10840081225400484,0.043245004888565766,1.0250025696371674,0.015000000000000013,0.41312830936647305,3.1946674318307373,4.0,1673.7930429268417,1455.1080351587404,218.6850077681013,2.0,1.2,2.4,1.0,1.2,1.6,3.0,5.0,laliga,Real Madrid,Cadiz,0,2022-11-10
5.63,3.82,1.71,0.17761989342806395,0.2617801047120419,0.5847953216374269,0.17342384796939425,0.25559588064599204,0.5709802713846137,1.0241953197775326,0.266364412037344,0.08124038404635968,0.02915475947422653,4.0,1434.2117527553833,1594.6330102251618,-160.42125746977854,0.0,2.4,0.8,1.6,2.2,0.4,4.0,4.0,seriea,Verona,Juventus,2,2022-11-10
1.62,4.24,5.83,0.6172839506172839,0.23584905660377356,0.17152658662092624,0.6024283130973909,0.2301730818909842,0.1673986050116249,1.0246595938419838,0.032015621187164174,0.06179603547154136,0.3651369606051955,4.0,1593.0299840824935,1466.7761188859315,126.25386519656195,2.0,1.2,1.6,1.2,0.6,1.4,4.0,4.0,seriea,Lazio,Monza,0,2022-11-10
2.2,3.4,3.65,0.45454545454545453,0.29411764705882354,0.273972602739726,0.44448424068767906,0.28760744985673353,0.26790830945558736,1.0226357043440042,0.045483513496650675,0.06609652033201144,0.07395099728874523,4.0,1478.591934508621,1571.0315946345906,-92.43966012596957,0.6,1.6,1.0,1.4,1.4,0.8,4.0,4.0,laliga,Valencia,Betis,0,2022-11-10
2.19,3.34,3.76,0.4566210045662101,0.29940119760479045,0.26595744680851063,0.4468004867045689,0.2929619957733551,0.260237517522076,1.0219796489795112,0.04183300132670371,0.10049875621120884,0.11519006033508265,4.0,1481.876547096075,1440.836858168268,41.03968892780699,2.2,0.2,2.0,1.0,0.8,2.4,3.0,5.0,laliga,Vallecano,Celta,1,2022-11-10
3.33,3.9,2.15,0.3003003003003003,0.25641025641025644,0.46511627906976744,0.2938857052731192,0.25093317911781715,0.45518111560906366,1.0218268357803242,0.0779021822544143,0.07549834435270757,0.04493050188902857,4.0,1498.950956856013,1584.606749274495,-85.65579241848218,0.8,1.8,1.6,2.0,2.0,1.0,3.0,3.0,bundesliga,M'gladbach,Dortmund,0,2022-11-11
2.31,3.27,3.47,0.4329004329004329,0.3058103975535168,0.2881844380403458,0.4215623989924321,0.2978009607561217,0.28063664025144613,1.0268952684942956,0.05852349955359803,0.04153311931459032,0.06964194138592075,4.0,1468.2142921508635,1485.2293881360208,-17.01509598515736,1.6,0.8,1.4,1.0,1.0,1.6,3.0,6.0,championship,Birmingham,Sunderland,2,2022-11-11
2.6,3.41,2.91,0.3846153846153846,0.29325513196480935,0.3436426116838488,0.3765153613532106,0.2870791611490755,0.336405477497714,1.0215131282640426,0.045552167895721536,0.0919238815542512,0.06456585785072486,4.0,1448.668849899233,1452.4122519209097,-3.7434020216767294,1.2,0.8,0.4,0.8,1.6,1.0,3.0,3.0,seriea,Empoli,Cremonese,0,2022-11-11
1.79,4.01,4.6,0.5586592178770949,0.24937655860349128,0.2173913043478261,0.5448063819669855,0.2431928737458614,0.2120007442871531,1.0254270808284123,0.03631459761583491,0.1171537451385997,0.08774964387392115,4.0,1540.196315291336,1542.710594309827,-2.5142790184909245,1.4,2.2,1.2,1.6,1.2,1.0,5.0,5.0,ligue1,Lyon,Nice,1,2022-11-11
6.5,4.3,1.56,0.15384615384615385,0.23255813953488372,0.641025641025641,0.14973882762623336,0.22634939059779458,0.6239117817759722,1.0274299344066784,0.21901769334919036,0.08831760866327859,0.016393596310755015,4.0,1440.143537304997,1638.9656930819308,-198.82215577693387,0.8,2.6,1.0,2.2,2.0,0.6,7.0,6.0,epl,Wolves,Arsenal,2,2022-11-12
3.18,3.37,2.4,0.31446540880503143,0.29673590504451036,0.4166666666666667,0.3059394929756474,0.28869067883161975,0.4053698281927328,1.0278679805162085,0.06259992012774471,0.04493050188902867,0.036742346141747616,4.0,1503.2490463030301,1510.4463159076954,-7.19726960466528,1.4,1.2,0.6,1.4,0.8,1.2,4.0,4.0,championship,Huddersfield,Swansea,1,2022-11-12
3.09,3.49,2.4,0.3236245954692557,0.28653295128939826,0.4166666666666667,0.3151703974623816,0.27904771580480203,0.4057818867328163,1.0268242134253207,0.06609652033201133,0.05309190145398835,0.020615528128088347,4.0,1451.6960012793656,1433.5635433031243,18.132457976241312,1.0,2.4,0.8,1.8,1.0,0.4,7.0,4.0,championship,Bristol City,Watford,1,2022-11-12
1.7,3.9,5.34,0.5882352941176471,0.25641025641025644,0.18726591760299627,0.5700443422565281,0.248480867137461,0.18147479060601082,1.0319114681308998,0.024874685927665518,0.08077747210701763,0.17705931209625764,4.0,1538.8949741112394,1482.5075143421793,56.387459769060115,1.0,0.8,0.4,1.2,1.4,1.6,4.0,4.0,championship,Luton,Rotherham,1,2022-11-12
2.41,3.36,3.18,0.41493775933609955,0.2976190476190476,0.31446540880503143,0.4040202373119768,0.2897883249767453,0.30619143771127805,1.0270222157601785,0.03561951712193761,0.057172983130146335,0.060570207197928716,4.0,1511.5913818072413,1498.541335564792,13.050046242449298,2.0,0.8,1.4,0.6,0.8,1.2,4.0,4.0,championship,Coventry,QPR,0,2022-11-12
2.31,3.45,3.27,0.4329004329004329,0.2898550724637681,0.3058103975535168,0.42087768189906993,0.281805056575899,0.297317261525031,1.0285659029177179,0.040233692348577786,0.046569840025492956,0.07529110173187802,4.0,1442.8270654548724,1447.8670445062726,-5.039979051400223,0.2,1.2,0.6,1.2,1.6,1.6,4.0,4.0,championship,Wigan,Blackpool,0,2022-11-12
2.5,3.18,3.19,0.4,0.31446540880503143,0.31347962382445144,0.389125865005447,0.3059165605388734,0.3049575744556795,1.027945032629483,0.06339361166552984,0.06832825184358221,0.09513148795220233,4.0,1447.9710506748706,1433.8405235498453,14.13052712502531,1.4,0.8,1.6,0.8,1.6,1.2,4.0,4.0,championship,Hull,Reading,2,2022-11-12
2.58,3.11,3.14,0.38759689922480617,0.3215434083601286,0.3184713375796178,0.37718227605598986,0.31290362450947073,0.30991409943453946,1.0276116451645525,0.04031128874149288,0.05539629951540086,0.051720402163943045,4.0,1529.979741844377,1517.2560010384639,12.723740805913167,2.4,1.6,1.6,1.0,1.2,0.4,8.0,7.0,championship,Preston,Millwall,2,2022-11-12
2.24,3.49,3.4,0.4464285714285714,0.28653295128939826,0.29411764705882354,0.434658383273015,0.27897844657064574,0.28636317015633933,1.0270791697767931,0.048669805834829404,0.08466847110938061,0.06722164829874375,4.0,1439.4476264911057,1494.3318685656952,-54.884242074589565,1.6,1.6,1.4,1.6,1.0,0.8,7.0,4.0,championship,Norwich,Middlesbrough,2,2022-11-12
3.32,3.37,2.33,0.30120481927710846,0.29673590504451036,0.4291845493562232,0.293250323982955,0.288899428968371,0.417850247048674,1.027125273677842,0.07088723439378909,0.05973901572674271,0.037666297933298454,4.0,1442.9305473914437,1562.366435333782,-119.43588794233824,1.2,2.0,1.0,2.0,1.4,1.0,4.0,4.0,championship,Cardiff,Sheffield United,2,2022-11-12
2.04,3.52,3.94,0.49019607843137253,0.2840909090909091,0.25380710659898476,0.47680079210099285,0.2763277317858027,0.24687147611320442,1.0280940941212664,0.04205650960315184,0.04815340071064554,0.1198697209473684,4.0,1472.4259139276594,1472.9613320751873,-0.5354181475279347,1.2,1.2,0.6,1.0,1.2,1.4,7.0,4.0,championship,West Brom,Stoke,0,2022-11-12
1.54,4.73,6.1,0.6493506493506493,0.2114164904862579,0.1639344262295082,0.6336973328179358,0.20632006184770005,0.15998260533436415,1.0247015660664154,0.02958039891549811,0.12193748398257208,0.1020722783129678,4.0,1596.6044495452059,1480.4152348705602,116.18921467464565,2.6,1.0,2.4,1.2,0.8,2.0,6.0,6.0,ligue1,Rennes,Toulouse,0,2022-11-12
17.47,8.34,1.17,0.057240984544934176,0.11990407673860912,0.8547008547008548,0.05547435296124163,0.11620347077132989,0.8283221762674285,1.031845915984398,1.1094227102416823,0.6478570444164361,0.008291561975888507,4.0,1440.2860164734843,1653.7079188985938,-213.42190242510947,0.6,3.0,0.6,4.4,1.8,1.0,3.0,4.0,bundesliga,Schalke 04,Bayern Munich,2,2022-11-12
1.73,4.21,4.78,0.5780346820809249,0.23752969121140144,0.20920502092050208,0.5640631788432161,0.23178843216122658,0.2041483889955573,1.0247693942128284,0.016393596310755015,0.08926785535678565,0.19253246479490152,4.0,1538.0983347651252,1440.9045652672173,97.19376949790785,1.4,1.8,2.0,1.8,2.0,2.2,3.0,4.0,bundesliga,Leverkusen,Stuttgart,0,2022-11-12
2.3,3.68,3.17,0.4347826086956522,0.2717391304347826,0.31545741324921134,0.4254319745009227,0.26589498406307666,0.3086730414360006,1.0219791523796462,0.05590169943749469,0.09937303457175886,0.046368092477478584,4.0,1412.9017558483406,1506.305938777142,-93.40418292880145,0.6,0.8,1.4,1.0,2.0,2.4,4.0,3.0,bundesliga,Hertha,FC Koln,0,2022-11-12
1.67,4.35,5.15,0.5988023952095809,0.2298850574712644,0.1941747572815534,0.5854184360096688,0.22474684784739007,0.18983471614294112,1.0228622099623987,0.01581138830084191,0.10920164833920781,0.2868252952582808,4.0,1596.867345823193,1448.2953057491338,148.57204007405926,1.2,1.2,1.4,1.6,1.6,2.0,6.0,7.0,epl,Tottenham,Leeds,0,2022-11-12
3.7,4.12,1.96,0.27027027027027023,0.24271844660194175,0.5102040816326531,0.26414403098340916,0.23721672685403253,0.49863924216255817,1.0231927985048652,0.11532562594670788,0.08046738469715557,0.02738612787525833,4.0,1507.9386682919205,1576.9678406751673,-69.02917238324676,1.2,2.6,0.8,2.8,2.2,1.4,4.0,3.0,bundesliga,Werder Bremen,RB Leipzig,2,2022-11-12
2.23,3.62,3.36,0.4484304932735426,0.27624309392265195,0.2976190476190476,0.4386517891274713,0.270219196064713,0.2911290148078158,1.0222926348152421,0.02121320343559634,0.12173228823939847,0.07228416147400475,4.0,1452.8930384936828,1435.9599061427343,16.933132350948426,0.4,1.2,1.8,1.0,2.4,2.6,3.0,4.0,bundesliga,Augsburg,Bochum,2,2022-11-12
2.38,3.56,3.13,0.42016806722689076,0.2808988764044944,0.3194888178913738,0.41170515425826715,0.27524108627378535,0.3130537594679475,1.020555761522759,0.03840572873934308,0.08170067319184103,0.06259992012774457,4.0,1469.746606743476,1486.2416221715384,-16.495015428062516,1.8,0.8,1.8,0.8,2.2,1.8,3.0,3.0,seriea,Bologna,Sassuolo,0,2022-11-12
2.77,3.06,2.99,0.36101083032490977,0.32679738562091504,0.33444816053511706,0.3531509693954354,0.31968241347233856,0.3271666171322261,1.0222563764809418,0.06905613658466556,0.062048368229954264,0.061032778078668484,4.0,1376.4487900022755,1473.8168146125602,-97.36802461028469,0.6,1.0,0.2,0.8,1.6,1.2,3.0,3.0,seriea,Sampdoria,Lecce,2,2022-11-12
1.43,5.03,7.96,0.6993006993006994,0.19880715705765406,0.12562814070351758,0.6830869494749592,0.19419768146107189,0.12271536906396878,1.0237359970618711,0.018708286933869722,0.13518505834595798,0.24041630560342614,4.0,1613.7265743407418,1446.8066463162588,166.91992802448294,2.4,1.2,1.4,1.2,0.4,1.4,7.0,6.0,ligue1,Lens,Clermont,0,2022-11-12
2.36,3.53,3.18,0.42372881355932207,0.28328611898017,0.31446540880503143,0.41481837330475596,0.2773289974502051,0.307852629245039,1.0214803413445235,0.03354101966249679,0.07790218225441445,0.08926785535678572,4.0,1578.092486890674,1572.0998640358616,5.992622854812453,2.6,1.0,2.2,0.8,0.4,1.2,6.0,6.0,epl,Newcastle,Chelsea,0,2022-11-12
